zipcode,rate
72554,184.97
72538,184.97
72565,184.97
72576,184.97
72529,184.97
71933,166.13
72104,166.13
71902,166.13
71901,166.13
71949,166.13
71910,166.13
71909,166.13
71903,166.13
71956,166.13
71914,166.13
71964,166.13
71913,166.13
72087,166.13
71968,166.13
72167,166.13
72065,166.13
72079,166.13
72128,166.13
72057,166.13
71603,166.13
72084,166.13
71602,166.13
72132,166.13
72015,166.13
72129,166.13
72150,166.13
72425,184.97
72412,184.97
72443,184.97
72476,184.97
72435,184.97
72416,184.97
72474,184.97
72436,184.97
72461,184.97
72401,184.97
72453,184.97
72450,184.97
72451,184.97
71859,165.50
71801,165.50
71802,165.50
71862,165.50
71831,165.50
71857,165.50
71825,165.50
71835,165.50
71838,165.50
71855,165.50
71847,165.50
71852,165.50
71933,166.13
72167,166.13
72128,166.13
71901,166.13
71942,166.13
72105,166.13
72104,166.13
71964,166.13
71941,166.13
71913,166.13
71929,166.13
71921,166.13
71943,166.13
72084,166.13
71923,166.13
71831,165.50
71859,165.50
71833,165.50
71959,165.50
71838,165.50
71851,165.50
71971,165.50
71852,165.50
71973,165.50
72564,184.97
72579,184.97
72553,184.97
72521,184.97
72503,184.97
72165,184.97
72534,184.97
72522,184.97
72572,184.97
72562,184.97
72550,184.97
72020,184.97
72568,184.97
72527,184.97
72112,184.97
72523,184.97
72526,184.97
72524,184.97
72571,184.97
72501,184.97
72575,184.97
72512,184.97
72513,184.97
72566,184.97
72565,184.97
72517,184.97
72532,184.97
72556,184.97
72577,184.97
72519,184.97
72573,184.97
72584,184.97
72536,184.97
72540,184.97
72560,184.97
72501,184.97
72561,184.97
72585,184.97
72528,184.97
72587,184.97
72473,184.97
72431,184.97
72471,184.97
72347,184.97
72169,184.97
72112,184.97
72014,184.97
72101,184.97
72005,184.97
72020,184.97
72043,184.97
72479,184.97
72421,184.97
72075,184.97
72175,184.97
71611,184.97
72133,184.97
71665,184.97
71603,184.97
72079,184.97
72168,184.97
71659,184.97
71644,184.97
71667,184.97
72132,184.97
71613,184.97
72160,184.97
72004,184.97
72182,184.97
71612,184.97
72055,184.97
71601,184.97
72152,184.97
72072,184.97
71602,184.97
72046,184.97
72150,184.97
72073,184.97
72846,209.35
72847,209.35
72852,209.35
72949,209.35
72854,209.35
72821,209.35
72752,209.35
72830,209.35
72832,209.35
72839,209.35
72840,209.35
72845,209.35
71801,165.50
71827,165.50
71826,165.50
71861,165.50
71860,165.50
71845,165.50
72471,184.97
72455,184.97
72572,184.97
72458,184.97
72433,184.97
72457,184.97
72465,184.97
72476,184.97
72434,184.97
72410,184.97
72459,184.97
72415,184.97
72440,184.97
72466,184.97
72445,184.97
72469,184.97
72372,184.97
72311,184.97
72360,184.97
72352,184.97
72374,184.97
72348,184.97
72335,184.97
72320,184.97
72366,184.97
72341,184.97
72368,184.97
72392,184.97
72355,184.97
71639,184.97
71662,184.97
71603,184.97
71643,184.97
71601,184.97
71644,184.97
71667,184.97
71655,184.97
71678,184.97
71820,165.50
71822,165.50
71836,165.50
71835,165.50
71846,165.50
71866,165.50
71865,165.50
71853,165.50
72951,209.35
72928,209.35
72927,209.35
72826,209.35
72835,209.35
72851,209.35
72943,209.35
72834,209.35
72855,209.35
72933,209.35
72865,209.35
72863,209.35
72949,209.35
72842,209.35
72024,166.13
72160,166.13
72037,166.13
72142,166.13
72176,166.13
72083,166.13
72046,166.13
72023,166.13
72072,166.13
72007,166.13
72076,166.13
72086,166.13
72776,195.66
72727,195.66
72756,195.66
72738,195.66
72703,195.66
72740,195.66
72760,195.66
72852,195.66
72959,195.66
72752,195.66
72773,195.66
72742,195.66
72721,195.66
72632,195.66
72668,195.66
72677,195.66
72644,195.66
72661,195.66
72675,195.66
72687,195.66
72672,195.66
72633,195.66
72619,195.66
72682,195.66
72634,195.66
65761,195.66
72639,195.66
72653,195.66
72601,195.66
71840,165.50
71834,165.50
71075,165.50
71839,165.50
71069,165.50
71837,165.50
71838,165.50
71854,165.50
72358,184.97
72313,184.97
72330,184.97
72426,184.97
72428,184.97
72370,184.97
72395,184.97
72316,184.97
72315,184.97
72310,184.97
72321,184.97
72442,184.97
72351,184.97
72329,184.97
72319,184.97
72350,184.97
72386,184.97
72438,184.97
72354,184.97
72338,184.97
72391,184.97
72419,184.97
72036,184.97
72392,184.97
72134,184.97
72108,184.97
72366,184.97
72041,184.97
72069,184.97
72029,184.97
72021,184.97
72368,184.97
71949,166.13
71935,166.13
71933,166.13
71965,166.13
71957,166.13
71960,166.13
71961,166.13
71943,166.13
71966,166.13
71969,166.13
71970,166.13
71857,165.50
71858,165.50
71722,165.50
71770,165.50
71764,165.50
71828,165.50
71827,165.50
71752,165.50
71726,165.50
71860,165.50
71835,165.50
71864,165.50
72611,195.66
72640,195.66
72856,195.66
72616,195.66
72641,195.66
72666,195.66
72628,195.66
72752,195.66
72655,195.66
72742,195.66
72740,195.66
72648,195.66
72685,195.66
72683,195.66
72852,195.66
72670,195.66
72839,195.66
72854,195.66
72624,195.66
72601,195.66
72638,195.66
71751,165.50
71766,165.50
71857,165.50
71763,165.50
71762,165.50
71726,165.50
71764,165.50
71720,165.50
71701,165.50
71711,165.50
72857,166.13
72001,166.13
72025,166.13
72126,166.13
72125,166.13
72853,166.13
72016,166.13
72070,166.13
72312,184.97
72355,184.97
72342,184.97
72374,184.97
72366,184.97
72333,184.97
72383,184.97
72353,184.97
72390,184.97
72369,184.97
72367,184.97
72328,184.97
72389,184.97
72069,184.97
71952,166.13
71950,166.13
71958,166.13
71935,166.13
71959,166.13
71940,166.13
71922,166.13
71971,166.13
71921,166.13
71852,166.13
71943,166.13
72347,184.97
72472,184.97
72429,184.97
72432,184.97
72324,184.97
72386,184.97
72475,184.97
72377,184.97
72365,184.97
72421,184.97
72354,184.97
72479,184.97
72419,184.97
71953,209.35
71932,209.35
71961,209.35
71937,209.35
71945,209.35
71841,209.35
71944,209.35
71972,209.35
71973,209.35
72856,166.13
72080,166.13
72837,166.13
72679,166.13
72858,166.13
72846,166.13
72847,166.13
72376,166.13
72645,166.13
72812,166.13
72811,166.13
72802,166.13
72801,166.13
72839,166.13
72823,166.13
72063,166.13
72843,166.13
72686,166.13
72170,166.13
72024,166.13
72017,166.13
72064,166.13
72023,166.13
72134,166.13
72176,166.13
72040,166.13
72066,166.13
72041,166.13
72060,166.13
72160,166.13
72086,166.13
72212,166.13
72065,166.13
72053,166.13
72211,166.13
72124,166.13
72209,166.13
72207,166.13
72099,166.13
72214,166.13
72210,166.13
72023,166.13
72227,166.13
72215,166.13
72119,166.13
72002,166.13
72016,166.13
72122,166.13
72190,166.13
72135,166.13
72078,166.13
72103,166.13
72118,166.13
72216,166.13
72225,166.13
72183,166.13
72113,166.13
72114,166.13
72115,166.13
72126,166.13
72217,166.13
72117,166.13
72221,166.13
72219,166.13
72223,166.13
72222,166.13
72116,166.13
72180,166.13
72106,166.13
72164,166.13
72255,166.13
72076,166.13
72206,166.13
72201,166.13
72199,166.13
72142,166.13
72231,166.13
72202,166.13
72260,166.13
72046,166.13
72295,166.13
72205,166.13
72203,166.13
72120,166.13
72204,166.13
72455,184.97
72425,184.97
72422,184.97
72434,184.97
72413,184.97
72459,184.97
72462,184.97
72460,184.97
72444,184.97
72476,184.97
72449,184.97
72478,184.97
72372,184.97
72394,184.97
72392,184.97
72359,184.97
72346,184.97
72396,184.97
72348,184.97
72335,184.97
72376,184.97
72322,184.97
72021,184.97
72336,184.97
72326,184.97
72340,184.97
72167,166.13
72122,166.13
72210,166.13
72089,166.13
72065,166.13
72087,166.13
72206,166.13
72103,166.13
72018,166.13
72104,166.13
71909,166.13
72002,166.13
72019,166.13
72158,166.13
72015,166.13
72011,166.13
72022,166.13
71953,209.35
72833,209.35
72838,209.35
72927,209.35
72827,209.35
72841,209.35
72853,209.35
72958,209.35
72938,209.35
72926,209.35
72944,209.35
72950,209.35
72687,195.66
72679,195.66
72680,195.66
72366,195.66
72639,195.66
72617,195.66
72633,195.66
72636,195.66
72645,195.66
72669,195.66
72686,195.66
72675,195.66
72629,195.66
72650,195.66
72685,195.66
74902,209.35
72905,209.35
72936,209.35
72937,209.35
72927,209.35
72904,209.35
72918,209.35
71277,209.35
72914,209.35
72913,209.35
72906,209.35
72908,209.35
72938,209.35
72930,209.35
72941,209.35
72940,209.35
72917,209.35
72916,209.35
72944,209.35
72901,209.35
72903,209.35
72919,209.35
72923,209.35
72933,209.35
72945,209.35
72902,209.35
71823,165.50
71832,165.50
71833,165.50
71842,165.50
71841,165.50
71846,165.50
72577,184.97
72513,184.97
72532,184.97
72579,184.97
72554,184.97
72569,184.97
72521,184.97
72459,184.97
72542,184.97
72466,184.97
72525,184.97
72529,184.97
72469,184.97
72482,184.97
72560,184.97
72663,184.97
72680,184.97
72550,184.97
72153,184.97
72051,184.97
72657,184.97
72530,184.97
72567,184.97
72533,184.97
72519,184.97
72555,184.97
72044,184.97
72645,184.97
72617,184.97
72650,184.97
72031,184.97
72560,184.97
72160,184.97
71765,165.50
71724,165.50
71749,165.50
71750,165.50
71762,165.50
71764,165.50
71730,165.50
71256,165.50
71753,165.50
71759,165.50
71758,165.50
71731,165.50
71747,165.50
72088,166.13
72153,166.13
72679,166.13
72028,166.13
72013,166.13
72080,166.13
72629,166.13
72027,166.13
72039,166.13
72645,166.13
72141,166.13
72067,166.13
72030,166.13
72031,166.13
72131,166.13
72734,195.66
72762,195.66
72738,195.66
72702,195.66
72753,195.66
72727,195.66
72728,195.66
72701,195.66
72774,195.66
72703,195.66
72749,195.66
72761,195.66
72769,195.66
72765,195.66
72737,195.66
72764,195.66
72744,195.66
72730,195.66
72948,195.66
72756,195.66
72704,195.66
72729,195.66
72959,195.66
72773,195.66
72766,195.66
72770,195.66
72717,195.66
72715,195.66
72741,195.66
72735,195.66
72052,166.13
72081,166.13
72020,166.13
72136,166.13
72102,166.13
72068,166.13
72137,166.13
71069,166.13
72178,166.13
72568,166.13
72082,166.13
72139,166.13
72121,166.13
72111,166.13
72060,166.13
72145,166.13
72045,166.13
72143,166.13
71277,166.13
72012,166.13
72010,166.13
72085,166.13
72131,166.13
72149,166.13
72392,184.97
72123,184.97
72036,184.97
72112,184.97
72347,184.97
72059,184.97
72101,184.97
72040,184.97
72006,184.97
72021,184.97
72396,184.97
72074,184.97
72838,166.13
72834,166.13
72025,166.13
72943,166.13
72841,166.13
72857,166.13
72853,166.13
72860,166.13
72833,166.13
72829,166.13
72828,166.13
72827,166.13
72824,166.13
72842,166.13
94602,165.50
94622,165.50
94703,165.50
94601,165.50
94604,165.50
94560,165.50
94541,165.50
94586,165.50
94603,165.50
94557,165.50
94621,165.50
94607,165.50
94605,165.50
94606,165.50
94610,165.50
94505,165.50
94620,165.50
94609,165.50
94608,165.50
94611,165.50
94612,165.50
94619,165.50
94613,165.50
94617,165.50
94618,165.50
94614,165.50
94615,165.50
94659,165.50
94543,165.50
94720,165.50
94702,165.50
94542,165.50
94623,165.50
94539,165.50
94649,165.50
94624,165.50
94578,165.50
94660,165.50
94544,165.50
94701,165.50
94546,165.50
94662,165.50
94666,165.50
94661,165.50
94580,165.50
94707,165.50
94566,165.50
94587,165.50
94550,165.50
94545,165.50
94704,165.50
94501,165.50
94540,165.50
94706,165.50
94705,165.50
94536,165.50
94551,165.50
94708,165.50
94552,165.50
94710,165.50
94568,165.50
94514,165.50
94709,165.50
94712,165.50
95377,165.50
94555,165.50
94579,165.50
95391,165.50
94502,165.50
94538,165.50
94588,165.50
94537,165.50
94577,165.50
96120,166.13
95646,166.13
95640,166.13
95675,166.13
95689,166.13
95666,166.13
95601,166.13
95642,166.13
95644,166.13
95685,166.13
95699,166.13
95654,166.13
95665,166.13
95669,166.13
95629,166.13
95973,166.13
95968,166.13
95967,166.13
95926,166.13
95958,166.13
95974,166.13
95901,166.13
95976,166.13
95917,166.13
95938,166.13
95948,166.13
95966,166.13
95965,166.13
95954,166.13
95916,166.13
95914,166.13
95978,166.13
95941,166.13
95940,166.13
95928,166.13
95925,166.13
95942,166.13
95927,166.13
95969,166.13
95930,166.13
95929,166.13
95233,166.13
95232,166.13
95222,166.13
95236,166.13
95248,166.13
95226,166.13
95224,166.13
95252,166.13
95247,166.13
95246,166.13
95245,166.13
95251,166.13
95249,166.13
95225,166.13
95223,166.13
95257,166.13
95229,166.13
95255,166.13
95228,166.13
95254,166.13
95230,166.13
95221,166.13
95939,166.13
95955,166.13
95912,166.13
95950,166.13
95987,166.13
95979,166.13
95957,166.13
95970,166.13
95932,166.13
94561,184.97
94595,184.97
94529,184.97
94597,184.97
94596,184.97
94527,184.97
94526,184.97
94511,184.97
94548,184.97
94525,184.97
94598,184.97
94528,184.97
94507,184.97
94505,184.97
94506,184.97
94569,184.97
94518,184.97
94572,184.97
94531,184.97
94850,184.97
94563,184.97
94530,184.97
94547,184.97
94509,184.97
94582,184.97
94564,184.97
94802,184.97
94575,184.97
94565,184.97
94706,184.97
94520,184.97
94517,184.97
94549,184.97
94516,184.97
94513,184.97
94801,184.97
94553,184.97
94519,184.97
94707,184.97
94551,184.97
94523,184.97
94708,184.97
94514,184.97
94583,184.97
94556,184.97
94804,184.97
94803,184.97
94570,184.97
94807,184.97
94806,184.97
94805,184.97
94808,184.97
94522,184.97
94820,184.97
94524,184.97
94521,184.97
95567,166.13
95538,166.13
95532,166.13
95531,166.13
95548,166.13
95543,166.13
95720,195.66
95664,195.66
95634,195.66
95672,195.66
95629,195.66
95735,195.66
95633,195.66
95721,195.66
96154,195.66
96142,195.66
96151,195.66
96152,195.66
96150,195.66
96155,195.66
96158,195.66
96156,195.66
96157,195.66
95667,195.66
95726,195.66
95619,195.66
95656,195.66
95709,195.66
95682,195.66
95651,195.66
95762,195.66
95684,195.66
95613,195.66
95614,195.66
95635,195.66
95636,195.66
95623,195.66
93747,235.65
93772,235.65
93888,235.65
93727,235.65
93726,235.65
93708,235.65
93660,235.65
93609,235.65
93712,235.65
93627,235.65
93729,235.65
93728,235.65
93794,235.65
93703,235.65
93616,235.65
93792,235.65
93779,235.65
93608,235.65
93793,235.65
93844,235.65
93654,235.65
93652,235.65
93618,235.65
93620,235.65
93711,235.65
93760,235.65
93657,235.65
93619,235.65
93210,235.65
93710,235.65
93709,235.65
93622,235.65
93656,235.65
93621,235.65
93702,235.65
93774,235.65
93720,235.65
93631,235.65
93773,235.65
93607,235.65
93755,235.65
93630,235.65
93628,235.65
93606,235.65
93777,235.65
93611,235.65
93701,235.65
93662,235.65
93750,235.65
93714,235.65
93605,235.65
93775,235.65
93675,235.65
93718,235.65
93717,235.65
93242,235.65
93642,235.65
93664,235.65
93715,235.65
93776,235.65
93716,235.65
93725,235.65
93744,235.65
93722,235.65
93737,235.65
93791,235.65
93771,235.65
93790,235.65
93724,235.65
93626,235.65
93651,235.65
93730,235.65
93721,235.65
93705,235.65
93764,235.65
93668,235.65
93707,235.65
93245,235.65
93778,235.65
93786,235.65
93761,235.65
93704,235.65
93740,235.65
93723,235.65
93625,235.65
93667,235.65
93745,235.65
93640,235.65
93234,235.65
93624,235.65
93650,235.65
93649,235.65
93741,235.65
93641,235.65
93765,235.65
93612,235.65
93648,235.65
93613,235.65
93602,235.65
93634,235.65
93706,235.65
93646,235.65
95963,166.13
95951,166.13
95913,166.13
95939,166.13
95988,166.13
95943,166.13
95920,166.13
95970,166.13
95571,166.13
95540,166.13
95565,166.13
95525,166.13
95524,166.13
95547,166.13
95555,166.13
95526,166.13
95560,166.13
95564,166.13
95562,166.13
95589,166.13
95528,166.13
95559,166.13
95553,166.13
95570,166.13
95569,166.13
95537,166.13
95554,166.13
95536,166.13
95558,166.13
95552,166.13
95546,166.13
95542,166.13
95502,166.13
95521,166.13
95545,166.13
95551,166.13
95550,166.13
95549,166.13
95501,166.13
95511,166.13
95573,166.13
95556,166.13
95534,166.13
95503,166.13
95518,166.13
95519,166.13
95514,166.13
92222,248.03
92004,248.03
92281,248.03
92283,248.03
92227,248.03
92266,248.03
92244,248.03
92243,248.03
92225,248.03
92249,248.03
92232,248.03
92275,248.03
92273,248.03
92250,248.03
92251,248.03
92274,248.03
92231,248.03
92233,248.03
92257,248.03
92259,248.03
93549,248.03
92328,248.03
93530,248.03
93514,248.03
93526,248.03
93542,248.03
93513,248.03
93545,248.03
93522,248.03
93515,248.03
92384,248.03
92389,248.03
93527,248.03
93581,231.59
93268,231.59
93501,231.59
93302,231.59
93388,231.59
93556,231.59
93276,231.59
93380,231.59
93386,231.59
93241,231.59
93206,231.59
93251,231.59
93238,231.59
93311,231.59
93313,231.59
93312,231.59
93387,231.59
93389,231.59
93205,231.59
93285,231.59
93528,231.59
93504,231.59
93283,231.59
93280,231.59
93531,231.59
93216,231.59
93390,231.59
93203,231.59
93314,231.59
93222,231.59
93303,231.59
93305,231.59
93555,231.59
93527,231.59
93554,231.59
93263,231.59
93215,231.59
93385,231.59
93226,231.59
93502,231.59
93287,231.59
93505,231.59
93516,231.59
93524,231.59
93252,231.59
93225,231.59
93240,231.59
93596,231.59
93536,231.59
93519,231.59
93224,231.59
93518,231.59
93309,231.59
93250,231.59
93301,231.59
93523,231.59
93558,231.59
93220,231.59
93255,231.59
93383,231.59
93308,231.59
93249,231.59
93304,231.59
93307,231.59
93384,231.59
93306,231.59
93561,231.59
93243,231.59
93560,231.59
93239,235.65
93656,235.65
93631,235.65
93266,235.65
93202,235.65
93204,235.65
93245,235.65
93242,235.65
93230,235.65
93232,235.65
93246,235.65
93212,235.65
95493,166.13
95424,166.13
95423,166.13
95469,166.13
95461,166.13
95464,166.13
95485,166.13
95467,166.13
95451,166.13
95453,166.13
95426,166.13
95435,166.13
95443,166.13
95422,166.13
95458,166.13
95457,166.13
96068,166.13
96006,166.13
96130,166.13
96056,166.13
96109,166.13
96114,166.13
96113,166.13
96117,166.13
96121,166.13
96119,166.13
96128,166.13
96123,166.13
96127,166.13
96132,166.13
96137,166.13
96136,166.13
96009,166.13
93720,235.65
93623,235.65
93604,235.65
93639,235.65
93620,235.65
93626,235.65
93622,235.65
93638,235.65
93644,235.65
93637,235.65
93653,235.65
93636,235.65
93610,235.65
93602,235.65
93614,235.65
93601,235.65
93669,235.65
93645,235.65
93643,235.65
94924,184.97
94977,184.97
94978,184.97
94963,184.97
94964,184.97
94966,184.97
94974,184.97
94965,184.97
94960,184.97
94947,184.97
94971,184.97
94925,184.97
94930,184.97
94942,184.97
94945,184.97
94933,184.97
94948,184.97
94920,184.97
94949,184.97
94970,184.97
94941,184.97
94957,184.97
94937,184.97
94950,184.97
94973,184.97
94939,184.97
94940,184.97
94946,184.97
94938,184.97
94956,184.97
94915,184.97
94976,184.97
94904,184.97
94929,184.97
94901,184.97
94903,184.97
94998,184.97
94914,184.97
94979,184.97
94913,184.97
94912,184.97
95306,235.92
95311,235.92
93653,235.92
93623,235.92
95318,235.92
95321,235.92
95325,235.92
95329,235.92
95338,235.92
95345,235.92
93601,235.92
95389,235.92
95463,166.13
95449,166.13
95466,166.13
95589,166.13
95459,166.13
95460,166.13
95470,166.13
95445,166.13
95468,166.13
95420,166.13
95425,166.13
95481,166.13
95482,166.13
95488,166.13
95490,166.13
95469,166.13
95456,166.13
95494,166.13
95432,166.13
95437,166.13
95454,166.13
95585,166.13
95427,166.13
95587,166.13
95415,166.13
95410,166.13
95428,166.13
95418,166.13
95417,166.13
95429,166.13
93665,235.92
95343,235.92
95315,235.92
93622,235.92
95312,235.92
93620,235.92
95317,235.92
95365,235.92
95341,235.92
95340,235.92
95333,235.92
95322,235.92
95324,235.92
93610,235.92
95334,235.92
95348,235.92
95344,235.92
95380,235.92
95374,235.92
95301,235.92
93635,235.92
95388,235.92
93661,235.92
95369,235.92
95303,235.92
96006,166.13
96101,166.13
96104,166.13
96110,166.13
96115,166.13
96108,166.13
96112,166.13
96134,166.13
97635,166.13
96056,166.13
96054,166.13
96015,166.13
96116,166.13
93546,248.03
96107,248.03
96133,248.03
93517,248.03
93529,248.03
93512,248.03
93514,248.03
93541,248.03
93930,214.34
93905,214.34
95076,214.34
93927,214.34
95039,214.34
93922,214.34
93901,214.34
93450,214.34
93902,214.34
93925,214.34
93942,214.34
93451,214.34
93960,214.34
93955,214.34
93950,214.34
93907,214.34
95004,214.34
93906,214.34
93915,214.34
93908,214.34
93920,214.34
93921,214.34
93912,214.34
93924,214.34
93923,214.34
93932,214.34
93954,214.34
93928,214.34
